brand,make,model,series,engine,trim,drivetrain,body,year_from,year_to,category,position,part_number,notes
Bendix,Mazda,3,BN,2,,FWD,Sedan,2013,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2,,FWD,Sedan,2013,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2,,FWD,Hatchback,2006,2009,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2,,FWD,Hatchback,2006,2009,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2,,FWD,Sedan,2006,2009,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2,,FWD,Sedan,2006,2009,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Hatchback,2009,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Hatchback,2009,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Sedan,2009,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Sedan,2009,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2,,FWD,Sedan,2019,,Brake Pad Set,Front,DB2538,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2,,FWD,Sedan,2019,,Brake Pad Set,Rear,DB2539,Std. 4-Wheel Disc
Bendix,Mazda,3,BM,2.2,,FWD,Hatchback,2014,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BM,2.2,,FWD,Hatchback,2014,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2.2,,FWD,Hatchback,2014,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2.2,,FWD,Hatchback,2014,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Hatchback,2011,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Hatchback,2011,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Sedan,2011,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2,,FWD,Sedan,2011,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2.5,,FWD,Hatchback,2019,,Brake Pad Set,Front,DB2538,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2.5,,FWD,Hatchback,2019,,Brake Pad Set,Rear,DB2539,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2.5,,FWD,Sedan,2019,,Brake Pad Set,Front,DB2538,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2.5,,FWD,Sedan,2019,,Brake Pad Set,Rear,DB2539,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.2,,FWD,Hatchback,2009,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.2,,FWD,Hatchback,2009,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.2,,FWD,Sedan,2009,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.2,,FWD,Sedan,2009,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BM,2.5,,FWD,Hatchback,2013,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BM,2.5,,FWD,Hatchback,2013,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2.5,,FWD,Hatchback,2013,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2.5,,FWD,Hatchback,2013,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BM,2.5,,FWD,Sedan,2013,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BM,2.5,,FWD,Sedan,2013,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2.5,,FWD,Sedan,2013,2019,Brake Pad Set,Front,DB2330,Std. 4-Wheel Disc
Bendix,Mazda,3,BN,2.5,,FWD,Sedan,2013,2019,Brake Pad Set,Rear,DB2331,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.3,,FWD,Hatchback,2008,2013,Brake Pad Set,Front,DB2176,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.3,,FWD,Hatchback,2008,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.3,,FWD,Hatchback,2009,2013,Brake Pad Set,Front,DB2176,Other Products
Bendix,Mazda,3,BL,2.3,,FWD,Hatchback,2009,2013,Brake Pad Set,Rear,DB1665,Other Products
Bendix,Mazda,3,BK,2.3,,FWD,Hatchback,2006,2009,Brake Pad Set,Front,DB2176,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2.3,,FWD,Hatchback,2006,2009,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.5,,FWD,Hatchback,2009,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.5,,FWD,Hatchback,2009,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.5,,FWD,Sedan,2009,2013,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BL,2.5,,FWD,Sedan,2009,2013,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,626,CB,2,,RWD,Sedan,1979,1982,Brake Pad Set,Front,DB1057,Std. Front Disc / Rear Drum Brake
Bendix,Mazda,5,CR,2,,FWD,MPV,2005,2010,Brake Pad Set,Front,DB1679,Other Products
Bendix,Mazda,5,CR,2,,FWD,MPV,2005,2010,Brake Pad Set,Rear,DB1763,Other Products
Bendix,Mazda,3,BK,2.3,,FWD,Hatchback,2003,2009,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2.3,,FWD,Hatchback,2003,2009,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2.3,,FWD,Sedan,2003,2009,Brake Pad Set,Front,DB1679,Std. 4-Wheel Disc
Bendix,Mazda,3,BK,2.3,,FWD,Sedan,2003,2009,Brake Pad Set,Rear,DB1763,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2,,FWD,Hatchback,2019,,Brake Pad Set,Front,DB2538,Std. 4-Wheel Disc
Bendix,Mazda,3,BP,2,,FWD,Hatchback,2019,,Brake Pad Set,Rear,DB2539,Std. 4-Wheel Disc
Bendix,Mazda,626,GC,2,,FWD,Sedan,1983,1987,Brake Pad Set,Front,DB304,Std. Brake System
Bendix,Mazda,626,GC,2,,FWD,Coupe,1986,1987,Brake Pad Set,Front,DB414,Std. Brake System
Bendix,Mazda,626,GC,2,,FWD,Hatchback,1986,1987,Brake Pad Set,Front,DB414,Std. Front Disc / Rear Drum Brake
Bendix,Mazda,626,GC,2,,FWD,Sedan,1986,1987,Brake Pad Set,Front,DB414,Std. Brake System
Bendix,Mazda,626,GW,2,,FWD,Wagon,1998,2002,Brake Pad Set,Front,DB1255,Std. Brake System
Bendix,Mazda,626,GW,2,,FWD,Wagon,1998,2002,Brake Pad Set,Rear,DB1115,Std. Brake System
Bendix,Mazda,626,GE,2,,FWD,Hatchback,1992,1997,Brake Pad Set,Front,DB1255,Std. 4-Wheel Disc
Bendix,Mazda,626,GE,2,,FWD,Hatchback,1992,1997,Brake Pad Set,Rear,DB1254,Std. 4-Wheel Disc
Bendix,Mazda,626,GE,2,,FWD,Sedan,1992,1997,Brake Pad Set,Front,DB1255,Std. Brake System
Bendix,Mazda,626,GE,2,,FWD,Sedan,1992,1997,Brake Pad Set,Rear,DB1254,Std. Brake System
Bendix,Mazda,626,GF,2,,FWD,Hatchback,1998,2002,Brake Pad Set,Front,DB1255,Std. Brake System
Bendix,Mazda,626,GF,2,,FWD,Hatchback,1998,2002,Brake Pad Set,Rear,DB1254,Std. Brake System
Bendix,Mazda,626,GF,2,,FWD,Sedan,1997,2002,Brake Pad Set,Front,DB1255,Std. Brake System
Bendix,Mazda,626,GF,2,,FWD,Sedan,1997,2002,Brake Pad Set,Rear,DB1254,Std. Brake System
Bendix,Mazda,626,GC,2,,FWD,Hatchback,1985,1987,Brake Pad Set,Front,DB304,Other Products
Bendix,Mazda,626,GC,2,,FWD,Coupe,1983,1987,Brake Pad Set,Front,DB304,Std. Brake System
Bendix,Mazda,626,GC,2,,FWD,Hatchback,1983,1987,Brake Pad Set,Front,DB304,Std. Front Disc / Rear Drum Brake
Bendix,Mazda,626,GC,2,,FWD,Sedan,1983,1987,Brake Pad Set,Front,DB304,Std. Brake System
Bendix,Mazda,6,GG,2,,FWD,Hatchback,2006,2008,Brake Pad Set,Front,DB1682,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2,,FWD,Hatchback,2006,2008,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2,,FWD,Sedan,2006,2008,Brake Pad Set,Front,DB1682,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2,,FWD,Sedan,2006,2008,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,626,GD,2.2,,FWD,Hatchback,1987,1991,Brake Pad Set,Front,DB1114,Std. 4-Wheel Disc
Bendix,Mazda,626,GD,2.2,,FWD,Hatchback,1987,1991,Brake Pad Set,Rear,DB1115,Std. 4-Wheel Disc
Bendix,Mazda,626,GE,2.5,,FWD,Hatchback,1992,1997,Brake Pad Set,Front,DB1255,Std. Brake System
Bendix,Mazda,626,GE,2.5,,FWD,Hatchback,1992,1997,Brake Pad Set,Rear,DB1254,Std. Brake System
Bendix,Mazda,626,GE,2.5,,FWD,Sedan,1992,1997,Brake Pad Set,Front,DB1255,Std. Brake System
Bendix,Mazda,626,GE,2.5,,FWD,Sedan,1992,1997,Brake Pad Set,Rear,DB1254,Std. Brake System
Bendix,Mazda,626,GV,2.2,,FWD,Wagon,1988,1997,Brake Pad Set,Front,DB1114,Std. 4-Wheel Disc
Bendix,Mazda,626,GV,2.2,,FWD,Wagon,1988,1997,Brake Pad Set,Rear,DB1115,Std. 4-Wheel Disc
Bendix,Mazda,626,GD,2.2,,FWD,Hatchback,1988,1991,Brake Pad Set,Front,DB1114,Std. Brake System
Bendix,Mazda,626,GD,2.2,,FWD,Hatchback,1988,1991,Brake Pad Set,Rear,DB1115,Std. Brake System
Bendix,Mazda,626,GD,2.2,,FWD,Sedan,1987,1991,Brake Pad Set,Front,DB1114,Std. Brake System
Bendix,Mazda,626,GD,2.2,,FWD,Sedan,1987,1991,Brake Pad Set,Rear,DB1115,Std. Brake System
Bendix,Mazda,6,GH,2.2,,FWD,Hatchback,2010,2012,Brake Pad Set,Front,DB1942,Std. 4-Wheel Disc
Bendix,Mazda,6,GH,2.2,,FWD,Hatchback,2010,2012,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GH,2.2,,FWD,Hatchback,2009,2011,Brake Pad Set,Front,DB1942,Std. 4-Wheel Disc
Bendix,Mazda,6,GH,2.2,,FWD,Hatchback,2009,2011,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GH,2.2,,FWD,Wagon,2008,2011,Brake Pad Set,Front,DB1942,Std. 4-Wheel Disc
Bendix,Mazda,6,GH,2.2,,FWD,Wagon,2008,2011,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GY,2,,FWD,Wagon,2006,2008,Brake Pad Set,Front,DB1484,Std. 4-Wheel Disc
Bendix,Mazda,6,GY,2,,FWD,Wagon,2006,2008,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GY,2.3,,FWD,Wagon,2002,2008,Brake Pad Set,Front,DB1484,Std. 4-Wheel Disc
Bendix,Mazda,6,GY,2.3,,FWD,Wagon,2002,2008,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2.3,,FWD,Hatchback,2002,2008,Brake Pad Set,Front,DB1682,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2.3,,FWD,Hatchback,2002,2008,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2.3,,FWD,Sedan,2002,2008,Brake Pad Set,Front,DB1682,Std. 4-Wheel Disc
Bendix,Mazda,6,GG,2.3,,FWD,Sedan,2002,2008,Brake Pad Set,Rear,DB1760,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Sedan,2012,2018,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Sedan,2012,2018,Brake Pad Set,Rear,DB2294,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Sedan,2012,2018,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Sedan,2012,2018,Brake Pad Set,Rear,DB2294,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Wagon,2012,2018,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Wagon,2012,2018,Brake Pad Set,Rear,DB2294,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Wagon,2012,2018,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Wagon,2012,2018,Brake Pad Set,Rear,DB2294,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Sedan,2018,2019,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Sedan,2018,2019,Brake Pad Set,Rear,DB2425,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Sedan,2018,2019,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Sedan,2018,2019,Brake Pad Set,Rear,DB2425,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Wagon,2018,2019,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
Bendix,Mazda,6,GJ,2.2,,FWD,Wagon,2018,2019,Brake Pad Set,Rear,DB2425,Std. 4-Wheel Disc
Bendix,Mazda,6,GL,2.2,,FWD,Wagon,2018,2019,Brake Pad Set,Front,DB2293,Std. 4-Wheel Disc
