brand,make,model,series,engine,trim,drivetrain,body,year_from,year_to,category,position,part_number,notes
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2002,2007,Brake Pad Set,Front,DB1520,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2002,2007,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2002,2007,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2005,2007,Brake Pad Set,Front,DB1232,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2005,2007,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2005,2007,Brake Pad Set,Front,DB1520,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2005,2007,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2005,2007,Brake Pad Set,Front,DB1232,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2005,2007,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2005,2007,Brake Pad Set,Front,DB1520,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2005,2007,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2007,2009,Brake Pad Set,Front,DB1232,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2007,2009,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2007,2009,Brake Pad Set,Front,DB1520,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Convertible,2007,2009,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2007,2009,Brake Pad Set,Front,DB1232,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2007,2009,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2007,2009,Brake Pad Set,Front,DB1520,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,350Z,Z33,3.5,,RWD,Coupe,2007,2009,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc - Brembo Caliper
Bendix,Nissan,370Z,Z34,3.7,,RWD,Coupe,2009,2013,Brake Pad Set,Front,DB2400,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Coupe,2009,2013,Brake Pad Set,Rear,DB2401,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Convertible,2009,2013,Brake Pad Set,Front,DB2400,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Convertible,2009,2013,Brake Pad Set,Rear,DB2401,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Convertible,2013,2020,Brake Pad Set,Front,DB2400,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Convertible,2013,2020,Brake Pad Set,Rear,DB2401,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Coupe,2013,2021,Brake Pad Set,Front,DB2400,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,,RWD,Coupe,2013,2021,Brake Pad Set,Rear,DB2401,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,NISMO,RWD,Coupe,2013,2021,Brake Pad Set,Front,BR2314,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,NISMO,RWD,Coupe,2013,2021,Brake Pad Set,Rear,BR2315,Std. 4-Wheel Disc
Bendix,Nissan,370Z,Z34,3.7,NISMO,RWD,Coupe,2013,2021,Brake Pad Set,Rear,DB2401,Other Products
Bendix,Nissan,Almera,N17,1.5,,FWD,Sedan,2012,2013,Brake Shoe Set,Park Brake,BS5261,Std. Front Disc / Rear Drum Brake
Bendix,Nissan,Almera,N17,1.5,,FWD,Sedan,2012,2013,Brake Pad Set,Front,DB1830,Other Products
Bendix,Nissan,Almera,N17,1.5,,FWD,Sedan,2012,2013,Brake Shoe Set,Park Brake,BS5261,Other Products
Bendix,Nissan,Altima,L33,2.5,,FWD,Sedan,2013,2017,Brake Pad Set,Front,DB2336,Std. 4-Wheel Disc
Bendix,Nissan,Altima,L33,2.5,,FWD,Sedan,2013,2017,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Altima,L33,2.5,,FWD,Sedan,2013,2017,Brake Pad Set,Rear,BR2331,Other Products
Bendix,Nissan,Altima,L33,3.5,,FWD,Sedan,2013,2017,Brake Pad Set,Front,DB2336,Std. 4-Wheel Disc
Bendix,Nissan,Altima,L33,3.5,,FWD,Sedan,2013,2017,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,910,2.0,,RWD,Sedan,1981,1985,Brake Pad Set,Front,DB1091,Std. 4-Wheel Disc - Girlock Caliper
Bendix,Nissan,Bluebird,910,2.0,,RWD,Sedan,1981,1985,Brake Pad Set,Rear,DB1094,Std. 4-Wheel Disc - Girlock Caliper
Bendix,Nissan,Bluebird,910,2.0,,RWD,Sedan,1981,1985,Brake Pad Set,Front,DB225,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,910,2.0,,RWD,Sedan,1981,1985,Brake Pad Set,Rear,DB1094,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1981,1985,Brake Pad Set,Front,DB1091,Std. 4-Wheel Disc - Girlock Caliper
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1981,1985,Brake Pad Set,Rear,DB1094,Std. 4-Wheel Disc - Girlock Caliper
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1981,1985,Brake Pad Set,Front,DB225,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1981,1985,Brake Pad Set,Rear,DB1094,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1985,1986,Brake Pad Set,Front,DB1091,Std. 4-Wheel Disc - Girlock Caliper
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1985,1986,Brake Pad Set,Rear,DB1094,Std. 4-Wheel Disc - Girlock Caliper
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1985,1986,Brake Pad Set,Front,DB225,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,W910,2.0,,RWD,Wagon,1985,1986,Brake Pad Set,Rear,DB1094,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,U13,2.4,,FWD,Sedan,1992,1997,Brake Pad Set,Front,DB1232,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,U13,2.4,,FWD,Sedan,1992,1997,Brake Pad Set,Rear,DB1247,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,U14,2.4,,FWD,Sedan,1992,1997,Brake Pad Set,Front,DB1232,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird,U14,2.4,,FWD,Sedan,1992,1997,Brake Pad Set,Rear,DB1247,Std. 4-Wheel Disc
Bendix,Nissan,Bluebird 2000,U13,2.0,SSS,AWD,Sedan,1991,1996,Brake Pad Set,Front,DB1167,Other Products
Bendix,Nissan,Bluebird 2000,U13,2.0,SSS,AWD,Sedan,1991,1996,Brake Pad Set,Rear,DB1247,Other Products
Bendix,Nissan,Bluebird 2000,U14,2.0,SSS,AWD,Sedan,1991,1996,Brake Pad Set,Front,DB1167,Other Products
Bendix,Nissan,Bluebird 2000,U14,2.0,SSS,AWD,Sedan,1991,1996,Brake Pad Set,Rear,DB1247,Other Products
Bendix,Nissan,Cabstar,F22,2.0,,RWD,Platform/Chassis,1982,1987,Brake Pad Set,Front,DB424,Std. Brake System
Bendix,Nissan,Cabstar,H40,2.0,,RWD,Platform/Chassis,1982,1987,Brake Pad Set,Front,DB424,Std. Brake System
Bendix,Nissan,Cabstar,F22,2.7,,RWD,Platform/Chassis,1987,1992,Brake Pad Set,Front,DB340,Other Products
Bendix,Nissan,Cabstar,H40,2.7,,RWD,Platform/Chassis,1987,1992,Brake Pad Set,Front,DB340,Other Products
Bendix,Nissan,Caravan,E25,2.0,,RWD,Bus,2000,2007,Brake Pad Set,Front,DB1769,Other Products
Bendix,Nissan,Caravan,E25,2.0,,RWD,Van,2000,2007,Brake Pad Set,Front,DB1769,Other Products
Bendix,Nissan,Caravan,E25,2.4,,RWD,Van,2001,2012,Brake Pad Set,Front,DB1769,Other Products
Bendix,Nissan,Caravan,E25,3.0,,RWD,Van,2004,2012,Brake Pad Set,Front,DB1769,Other Products
Bendix,Nissan,Cefiro,A31,2.0,,RWD,Sedan,1988,1994,Brake Pad Set,Front,DB1167,Other Products
Bendix,Nissan,Cefiro,A31,2.0,,RWD,Sedan,1988,1994,Brake Pad Set,Front,DB1232,Other Products
Bendix,Nissan,Cima,F50,3.0,,RWD,Sedan,2001,2010,Brake Pad Set,Front,DB1696,Other Products
Bendix,Nissan,Cima,F50,4.5,,AWD,Sedan,2001,2010,Brake Pad Set,Front,DB1696,Other Products
Bendix,Nissan,Cima,F50,4.5,,RWD,Sedan,2001,2010,Brake Pad Set,Front,DB1696,Other Products
Bendix,Nissan,Cube,Z11,1.4,,AWD,Hatchback,2003,2008,Brake Shoe Set,Park Brake,BS5116,Std. Front Disc / Rear 229mm Drum
Bendix,Nissan,Cube,Z11,1.4,,AWD,Hatchback,2003,2008,Brake Pad Set,Front,BR2326,Other Products
Bendix,Nissan,Cube,Z11,1.4,,AWD,Hatchback,2003,2008,Brake Shoe Set,Park Brake,BS5116,Other Products
Bendix,Nissan,Cube,Z11,1.4,,FWD,Hatchback,2003,2008,Brake Pad Set,Front,BR2326,Other Products
Bendix,Nissan,Cube,Z11,1.4,,FWD,Hatchback,2003,2008,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Cube,Z11,1.5,,AWD,Hatchback,2003,2005,Brake Shoe Set,Park Brake,BS5116,Std. Front Disc / Rear 229mm Drum
Bendix,Nissan,Cube,Z11,1.5,,AWD,Hatchback,2003,2005,Brake Pad Set,Front,BR2326,Other Products
Bendix,Nissan,Cube,Z11,1.5,,AWD,Hatchback,2003,2005,Brake Shoe Set,Park Brake,BS5116,Other Products
Bendix,Nissan,Cube,Z12,1.5,,FWD,Hatchback,2009,2014,Brake Pad Set,Rear,DB2340,Std. Front Disc / Rear Drum Brake
Bendix,Nissan,Cube,Z12,1.5,,FWD,Hatchback,2009,2014,Brake Shoe Set,Park Brake,BS5257,Std. Front Disc / Rear Drum Brake
Bendix,Nissan,Cube,Z12,1.5,,FWD,Hatchback,2009,2014,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Cube,Z12,1.5,,FWD,Hatchback,2009,2014,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Cube,Z11,1.5,,FWD,Hatchback,2003,2008,Brake Pad Set,Front,BR2326,Other Products
Bendix,Nissan,Cube,Z11,1.5,,FWD,Hatchback,2003,2008,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Datsun,1000,B10,1.0,,RWD,Coupe,1969,1970,Brake Shoe Set,Park Brake,BS1043,Other Products
Bendix,Datsun,1000,B10,1.0,,RWD,Sedan,1967,1970,Brake Shoe Set,Park Brake,BS1043,Other Products
Bendix,Datsun,1000,VB10,1.0,,RWD,Wagon,1967,1970,Brake Shoe Set,Park Brake,BS1043,Other Products
Bendix,Datsun,1200,B110,1.2,,RWD,Sedan,1970,1974,Brake Shoe Set,Park Brake,BS1043,Std. Brake System
Bendix,Datsun,1200,B110,1.2,,RWD,Wagon,1970,1974,Brake Shoe Set,Park Brake,BS1043,Std. Brake System
Bendix,Datsun,1200,KB110,1.2,,RWD,Coupe,1970,1974,Brake Pad Set,Front,DB39,Std. Brake System
Bendix,Datsun,1200,KB110,1.2,,RWD,Coupe,1970,1974,Brake Shoe Set,Park Brake,BS1043,Std. Brake System
Bendix,Datsun,1600,510,1.6,,RWD,Sedan,1968,1972,Brake Pad Set,Front,DB33,Std. Brake System
Bendix,Datsun,240Z,S30,2.4,,RWD,Coupe,1970,1974,Brake Pad Set,Front,DB86,Std. Brake System
Bendix,Datsun,260C,330,2.6,,RWD,Coupe,1975,1978,Brake Pad Set,Front,DB86,Std. Brake System
Bendix,Datsun,260C,330,2.6,,RWD,Wagon,1975,1978,Brake Pad Set,Front,DB86,Std. Brake System
Bendix,Datsun,260Z,S30,2.6,2+2,RWD,Coupe,1974,1979,Brake Pad Set,Front,DB86,Other Products
Bendix,Datsun,280C,330,2.8,,RWD,Sedan,1977,1979,Brake Pad Set,Front,DB215,Std. 4-Wheel Disc
Bendix,Datsun,280C,330,2.8,,RWD,Sedan,1977,1979,Brake Pad Set,Rear,DB263,Std. 4-Wheel Disc
Bendix,Datsun,280C,330,2.8,,RWD,Wagon,1977,1979,Brake Pad Set,Front,DB86,Std. Brake System
Bendix,Datsun,Skyline,C210,2.4,,RWD,Sedan,1978,1980,Brake Pad Set,Front,DB86,Std. Brake System
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB1091,Std. Front Disc / Rear Drum Brake - Girlock Caliper
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake - Girlock Caliper
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB1091,Std. Front Disc / Rear Drum Brake - Girlock Caliper
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake - Girlock Caliper
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB122,Std. Front Disc / Rear Drum Brake
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB122,Std. Front Disc / Rear Drum Brake
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB180,Std. Front Disc / Rear Drum Brake - Sumitomo Caliper
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake - Sumitomo Caliper
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB180,Std. Front Disc / Rear Drum Brake - Sumitomo Caliper
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake - Sumitomo Caliper
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB225,Std. Front Disc / Rear Drum Brake - Akebono Caliper
Bendix,Datsun,Stanza,710,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake - Akebono Caliper
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Pad Set,Front,DB225,Std. Front Disc / Rear Drum Brake - Akebono Caliper
Bendix,Datsun,Stanza,A10,1.6,i.e.,RWD,Sedan,1978,1983,Brake Shoe Set,Park Brake,BS1384,Std. Front Disc / Rear Drum Brake - Akebono Caliper
Bendix,Datsun,Sunny,140Y,1.2,,RWD,Sedan,1973,1982,Brake Pad Set,Front,DB39,Std. Brake System
Bendix,Datsun,Sunny,150Y,1.2,,RWD,Sedan,1973,1982,Brake Pad Set,Front,DB39,Std. Brake System
Bendix,Datsun,Sunny,140Y,1.4,,RWD,Wagon,1979,1982,Brake Pad Set,Front,DB122,Std. Brake System
Bendix,Datsun,Sunny,150Y,1.4,,RWD,Wagon,1979,1982,Brake Pad Set,Front,DB122,Std. Brake System
Bendix,Nissan,Dualis,J10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Front,DB1946,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,2.0,,AWD,SUV,2007,2013,Brake Shoe Set,Park Brake,BS5257,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Front,DB1946,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,2.0,,AWD,SUV,2007,2013,Brake Shoe Set,Park Brake,BS5257,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Front,BR2186,Other Products
Bendix,Nissan,Dualis,J10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Dualis,J10,2.0,,AWD,SUV,2007,2013,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Dualis,NJ10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Front,BR2186,Other Products
Bendix,Nissan,Dualis,NJ10,2.0,,AWD,SUV,2007,2013,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Dualis,NJ10,2.0,,AWD,SUV,2007,2013,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Dualis,J10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Front,DB1946,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,2.0,,FWD,SUV,2009,2013,Brake Shoe Set,Park Brake,BS5257,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Front,DB1946,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,2.0,,FWD,SUV,2009,2013,Brake Shoe Set,Park Brake,BS5257,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Front,BR2186,Other Products
Bendix,Nissan,Dualis,J10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Dualis,J10,2.0,,FWD,SUV,2009,2013,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Dualis,NJ10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Front,BR2186,Other Products
Bendix,Nissan,Dualis,NJ10,2.0,,FWD,SUV,2009,2013,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Dualis,NJ10,2.0,,FWD,SUV,2009,2013,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Dualis,J10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Front,DB1946,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,1.6,,FWD,SUV,2011,2013,Brake Shoe Set,Park Brake,BS5257,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Front,DB1946,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,NJ10,1.6,,FWD,SUV,2011,2013,Brake Shoe Set,Park Brake,BS5257,Std. 4-Wheel Disc
Bendix,Nissan,Dualis,J10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Front,BR2186,Other Products
Bendix,Nissan,Dualis,J10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Dualis,J10,1.6,,FWD,SUV,2011,2013,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Dualis,NJ10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Front,BR2186,Other Products
Bendix,Nissan,Dualis,NJ10,1.6,,FWD,SUV,2011,2013,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Dualis,NJ10,1.6,,FWD,SUV,2011,2013,Brake Shoe Set,Park Brake,BS5257,Other Products
Bendix,Nissan,Elgrand,E51,2.5,,AWD,MPV,2004,2010,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E52,2.5,,AWD,MPV,2004,2010,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E51,2.5,,AWD,MPV,2004,2010,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Elgrand,E52,2.5,,AWD,MPV,2004,2010,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Elgrand,E52,2.5,,AWD,MPV,2010,,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E52,2.5,,AWD,MPV,2010,,Brake Pad Set,Rear,BR2313,Other Products
Bendix,Nissan,Elgrand,E51,2.5,,RWD,MPV,2004,2010,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E52,2.5,,RWD,MPV,2004,2010,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E51,2.5,,RWD,MPV,2004,2010,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Elgrand,E52,2.5,,RWD,MPV,2004,2010,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Elgrand,E52,2.5,,FWD,MPV,2010,2021,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E52,2.5,,FWD,MPV,2010,2021,Brake Pad Set,Rear,BR2313,Other Products
Bendix,Nissan,Elgrand,E51,3.5,,AWD,MPV,2002,2010,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E52,3.5,,AWD,MPV,2002,2010,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
Bendix,Nissan,Elgrand,E51,3.5,,AWD,MPV,2002,2010,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Elgrand,E52,3.5,,AWD,MPV,2002,2010,Brake Pad Set,Rear,DB2340,Other Products
Bendix,Nissan,Elgrand,E52,3.5,,AWD,MPV,2010,,Brake Pad Set,Rear,DB1509,Std. 4-Wheel Disc
