brand,make,model,series,engine,trim,drivetrain,body,year_from,year_to,category,position,part_number,notes
BENDIX,HONDA,JAZZ,GF,1.5,i4,FWD,Hatch,2014,2021,Brake Pad Set,Front,DB1991,
BENDIX,HONDA,JAZZ,GF,1.5,i4,FWD,Hatch,2014,2021,Brake Pad Set,Rear,DB1992,
BENDIX,HONDA,JAZZ,GK,1.5,Hybrid,FWD,Hatch,2014,2021,Brake Pad Set,Front,DB1991,
BENDIX,HONDA,JAZZ,GK,1.5,Hybrid,FWD,Hatch,2014,2021,Brake Pad Set,Rear,DB1992,
BENDIX,HONDA,JAZZ,GP,1.5,Hybrid,FWD,Hatch,2014,2021,Brake Pad Set,Front,DB1991,
BENDIX,HONDA,JAZZ,GP,1.5,Hybrid,FWD,Hatch,2014,2021,Brake Pad Set,Rear,DB1992,
BENDIX,HONDA,JAZZ,GF,1.5,Hybrid,FWD,Hatch,2014,2021,Brake Pad Set,Front,DB1991,
BENDIX,HONDA,JAZZ,GF,1.5,Hybrid,FWD,Hatch,2014,2021,Brake Pad Set,Rear,DB1992,
BENDIX,HONDA,JAZZ,GR,1.5,e:HEV,FWD,Hatch,2020,2024,Brake Pad Set,Front,DB1991,
BENDIX,HONDA,JAZZ,GR,1.5,e:HEV,FWD,Hatch,2020,2024,Brake Pad Set,Rear,DB1992,
BENDIX,HONDA,JAZZ,GS,1.5,e:HEV,FWD,Hatch,2020,2024,Brake Pad Set,Front,DB1991,
BENDIX,HONDA,JAZZ,GS,1.5,e:HEV,FWD,Hatch,2020,2024,Brake Pad Set,Rear,DB1992,
BENDIX,HONDA,ACCORD EURO,CL,2.0,i4,FWD,Sedan,2003,2008,Brake Pad Set,Front,DB1474,
BENDIX,HONDA,ACCORD EURO,CL,2.0,i4,FWD,Sedan,2003,2008,Brake Pad Set,Rear,DB1475,
BENDIX,HONDA,ACCORD EURO,CN,2.0,i4,FWD,Sedan,2003,2008,Brake Pad Set,Front,DB1474,
BENDIX,HONDA,ACCORD EURO,CN,2.0,i4,FWD,Sedan,2003,2008,Brake Pad Set,Rear,DB1475,
BENDIX,HONDA,ACCORD EURO,CL,2.4,i4,FWD,Sedan,2003,2008,Brake Pad Set,Front,DB1474,
BENDIX,HONDA,ACCORD EURO,CL,2.4,i4,FWD,Sedan,2003,2008,Brake Pad Set,Rear,DB1475,
BENDIX,HONDA,ACCORD EURO,CN,2.4,i4,FWD,Sedan,2003,2008,Brake Pad Set,Front,DB1474,
BENDIX,HONDA,ACCORD EURO,CN,2.4,i4,FWD,Sedan,2003,2008,Brake Pad Set,Rear,DB1475,
BENDIX,HONDA,ACCORD EURO,CU,2.4,i4,FWD,Sedan,2008,2015,Brake Pad Set,Front,DB1621,
BENDIX,HONDA,ACCORD EURO,CU,2.4,i4,FWD,Sedan,2008,2015,Brake Pad Set,Rear,DB1622,
